 3.12800000e-05  2.53087579e+00  3.12800000e-05 -3.25929134e-25  3.12800000e-05 -3.66087929e-31 
 3.22800000e-05  2.53184965e+00  3.22800000e-05 -3.25277927e-25  3.22800000e-05  2.94775112e-31 
 3.32800000e-05  2.53282270e+00  3.32800000e-05 -3.24628021e-25  3.32800000e-05 -2.46987214e-31 
 3.42800000e-05  2.53379494e+00  3.42800000e-05 -3.23979413e-25  3.42800000e-05  1.97158127e-31 
 3.52800000e-05  2.53476637e+00  3.52800000e-05 -3.23332102e-25  3.52800000e-05 -1.66939898e-31 
 3.62800000e-05  2.53573699e+00  3.62800000e-05 -3.22686084e-25  3.62800000e-05  1.31556884e-31 
 3.72800000e-05  2.53670680e+00  3.72800000e-05 -3.22041356e-25  3.72800000e-05 -1.13139050e-31 
 3.82800000e-05  2.53767581e+00  3.82800000e-05 -3.21397917e-25  3.82800000e-05  8.74723111e-32 
 3.92800000e-05  2.53864400e+00  3.92800000e-05 -3.20755763e-25  3.92800000e-05 -7.69775711e-32 
 4.02800000e-05  2.53961139e+00  4.02800000e-05 -3.20114892e-25  4.02800000e-05  5.78483407e-32 
 4.12800000e-05  2.54057797e+00  4.12800000e-05 -3.19475302e-25  4.12800000e-05 -5.26709229e-32 
 4.22800000e-05  2.54154375e+00  4.22800000e-05 -3.18836990e-25  4.22800000e-05  3.79428315e-32 
 4.32800000e-05  2.54250873e+00  4.32800000e-05 -3.18199953e-25  4.32800000e-05 -3.63315160e-32 
 4.42800000e-05  2.54347290e+00  4.42800000e-05 -3.17564189e-25  4.42800000e-05  2.45687526e-32 
 4.52800000e-05  2.54443626e+00  4.52800000e-05 -3.16929695e-25  4.52800000e-05 -2.53466343e-32 
 4.62800000e-05  2.54539883e+00  4.62800000e-05 -3.16296469e-25  4.62800000e-05  1.55842096e-32 
 4.72800000e-05  2.54636059e+00  4.72800000e-05 -3.15664508e-25  4.72800000e-05 -1.79603608e-32 
 4.82800000e-05  2.54732155e+00  4.82800000e-05 -3.15033809e-25  4.82800000e-05  9.54970866e-33 
 4.92800000e-05  2.54828171e+00  4.92800000e-05 -3.14404371e-25  4.92800000e-05 -1.29926034e-32 
 5.02800000e-05  2.54924107e+00  5.02800000e-05 -3.13776190e-25  5.02800000e-05  5.49781529e-33 
 5.12800000e-05  2.55019963e+00  5.12800000e-05 -3.13149265e-25  5.12800000e-05 -9.65026278e-33 
 5.22800000e-05  2.55115740e+00  5.22800000e-05 -3.12523592e-25  5.22800000e-05  2.77834992e-33 
 5.32800000e-05  2.55211436e+00  5.32800000e-05 -3.11899169e-25  5.32800000e-05 -7.40032382e-33 
 5.42800000e-05  2.55307053e+00  5.42800000e-05 -3.11275994e-25  5.42800000e-05  9.54349134e-34 
 5.52800000e-05  2.55402590e+00  5.52800000e-05 -3.10654064e-25  5.52800000e-05 -5.88456529e-33 
 5.62800000e-05  2.55498048e+00  5.62800000e-05 -3.10033377e-25  5.62800000e-05 -2.67855139e-34 
 5.72800000e-05  2.55593426e+00  5.72800000e-05 -3.09413929e-25  5.72800000e-05 -4.86223887e-33 
